job_id,config_hash,timestamp,success,mean_score,std_score,mean_train_score,fit_time_mean,score_time_mean,n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,f1_macro_mean,f1_macro_std,f1_micro_mean,f1_micro_std,f1_weighted_mean,f1_weighted_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std
77,bbc11ad5e649,2026-04-14 18:50:43,True,0.8473942400589107,0.003011499642685003,0.8488068661093537,7.199078226089478,0.39006547927856444,275,5,2,1,sqrt,0.7608947944131976,0.0046077018582370245,0.8473942400589107,0.003011499642685003,0.8354441735585256,0.003175991475142869,0.8199160854667692,0.00640966997886413,0.7324283068821654,0.004209186208312099
78,e974bb6baaa2,2026-04-14 18:50:49,True,0.8220261423854238,0.008557474682472565,0.8224640488658542,0.3888243198394775,0.03316397666931152,50,3,5,13,sqrt,0.6662226095089048,0.032004972380589886,0.8220261423854238,0.008557474682472565,0.7843897397885021,0.017400829416587008,0.8647700169146468,0.019145650179897146,0.641306397997763,0.02560365103014291
79,fa1ad8177c7b,2026-04-14 18:50:56,True,0.8470871760542419,0.00409833845334215,0.8489450500960058,0.497606086730957,0.04305334091186523,50,5,6,1,sqrt,0.7611885017294814,0.006175343449418768,0.8470871760542419,0.00409833845334215,0.835432590918216,0.004297688363048895,0.8182285621605546,0.008436068100728571,0.7332279117721082,0.0055240619607297625
80,a179ee6b257c,2026-04-14 18:51:11,True,0.8106323829377722,0.0010283876974808825,0.8106477118746064,1.6241730213165284,0.1020972728729248,200,3,14,1,log2,0.6233224793068409,0.002585935956671577,0.8106323829377722,0.0010283876974808825,0.7610160837451658,0.0015488474476080597,0.8886425154275746,0.0032395427809422807,0.6086392570449628,0.0017677511202632268
81,88649d2b5005,2026-04-14 18:51:22,True,0.8497589540254211,0.0029495319228169383,0.8510795364939238,0.6406428813934326,0.05293111801147461,50,6,14,3,log2,0.7654677624207115,0.0050560916323856234,0.8497589540254211,0.0029495319228169383,0.8383521020286,0.003324947830511199,0.8229839789684427,0.005714139387966667,0.7370767111491053,0.004981024051393796
82,d88c32ecfbfd,2026-04-14 18:51:36,True,0.8547650210823864,0.003586471356840535,0.8558782034694017,1.2998013496398926,0.07565517425537109,75,11,6,13,sqrt,0.7757828514447215,0.006037783234227538,0.8547650210823864,0.003586471356840535,0.844766115765557,0.004035948652381882,0.8281512727757327,0.0057947846317314144,0.7481682525244222,0.005900484480144608
83,d880b0a34956,2026-04-14 18:51:51,True,0.8544272115379901,0.003525470488791353,0.8568532938962227,1.37224440574646,0.10347652435302734,75,14,17,13,sqrt,0.7757343424968492,0.00578155506556199,0.8544272115379901,0.003525470488791353,0.8445987988994552,0.0039101495697288465,0.8268092062865191,0.00582111374071991,0.7485120192055734,0.005498689199964792
84,5e5b000440aa,2026-04-14 18:52:17,True,0.8468414475151003,0.00329942437110248,0.8477780225638829,3.2253592014312744,0.15213193893432617,275,5,11,13,sqrt,0.7603113628707905,0.004911048300050962,0.8468414475151003,0.00329942437110248,0.8349650829375435,0.003439646682636442,0.818458446093478,0.00690146425109881,0.732108103363122,0.004306379320699467
85,a7e6693873a0,2026-04-14 18:53:29,True,0.8582967687758108,0.0024730359421964027,0.8688615172945185,10.016955757141114,0.5531334400177002,250,15,17,1,sqrt,0.7822860211916624,0.0038714623854243253,0.8582967687758108,0.0024730359421964027,0.8489706209499328,0.0026503064451898904,0.8328390063600128,0.004661720932438236,0.754848388658402,0.0037226957284580684
86,2a76ddbbac5d,2026-04-14 18:53:52,True,0.8508032555188244,0.0035800508988985077,0.8519547967528215,2.8261294841766356,0.16194438934326172,275,6,2,13,log2,0.7668111161406813,0.00649054785518286,0.8508032555188244,0.0035800508988985077,0.8393566297556345,0.004199969659018312,0.8253422904382444,0.006172187739216834,0.7380703943479412,0.006627582340782131
87,a948979d4230,2026-04-14 18:54:05,True,0.8583582315618244,0.002825488712546701,0.8707502810451819,0.8783807277679443,0.08065476417541503,50,17,17,1,log2,0.7827317838197103,0.00420571551589024,0.8583582315618244,0.002825488712546701,0.8491771594392554,0.00287620558557838,0.8325062310827264,0.006619595125409397,0.7555858285368018,0.004516145115087739
88,e4b7dfa87218,2026-04-14 18:54:29,True,0.8434630597055748,0.002036976404450897,0.8439467499023529,2.7641123294830323,0.15457663536071778,300,4,6,11,sqrt,0.7467232973286825,0.003936942002545717,0.8434630597055748,0.002036976404450897,0.8278642335772615,0.002441308755000489,0.824738364328164,0.0049804283230756065,0.7153407132451451,0.004041932056438017
89,405ebf9badd9,2026-04-14 18:54:57,True,0.8583888827900804,0.003041952371943067,0.8748733159690634,3.283211851119995,0.20969071388244628,175,17,12,1,sqrt,0.7842639661224293,0.004261073875394915,0.8583888827900804,0.003041952371943067,0.8498154829537021,0.0030397576337030693,0.8301319309474205,0.006434924597572398,0.7583054003962497,0.0039435055796098
90,c0c26d3b515f,2026-04-14 18:55:25,True,0.8580510873924047,0.0024168079215263053,0.8727618922658799,3.3054457664489747,0.19683713912963868,175,17,17,1,sqrt,0.783801737184769,0.0035608614986599165,0.8580510873924047,0.0024168079215263053,0.8494782731982591,0.0024641103046830247,0.8294442979429094,0.0052671268711910035,0.7579524241568392,0.0036997350055757057
91,f789401b7c30,2026-04-14 18:56:07,True,0.858112498307109,0.0031976561331556485,0.8706735014869444,5.418732309341431,0.3348371505737305,300,15,12,1,sqrt,0.7825614848431628,0.004696958753840649,0.858112498307109,0.0031976561331556485,0.8490014804693761,0.0032934745211812893,0.8316536856103225,0.006434586894871002,0.7555978869531439,0.00437596954517715
92,2b58e411fa8e,2026-04-14 18:56:44,True,0.8583888780745067,0.0026794860203203374,0.876040344974973,4.733717393875122,0.28001132011413576,250,15,4,1,sqrt,0.7828752942952807,0.003994131961807594,0.8583888780745067,0.0026794860203203374,0.8492510480118456,0.002775806431715281,0.8323066076851783,0.005477350750714948,0.7557797631991592,0.0038252694832568955
93,45cc1939291d,2026-04-14 18:57:16,True,0.8582967404823693,0.0028961734184649647,0.875172744279044,2.6770865440368654,0.18410544395446776,50,15,4,1,sqrt,0.7824810237298017,0.004474979675572422,0.8582967404823693,0.0028961734184649647,0.8490503301816682,0.0030840122662515092,0.8325161909750897,0.00534964896408889,0.7551963739699596,0.004180561137465567
94,b65616dcce25,2026-04-14 18:57:54,True,0.8567612648450972,0.003098776007926705,0.8619283830803468,3.9027937412261964,0.3146368503570557,200,11,9,1,log2,0.777995473581767,0.005539040550373509,0.8567612648450972,0.003098776007926705,0.8465432358925955,0.003618572455371775,0.8332021425137051,0.004629011702268809,0.7493960014392436,0.005651209554276778
95,2fe1ed29b63a,2026-04-14 18:59:10,True,0.8578361232552849,0.0028900886780467696,0.873560399199939,9.649799108505249,0.5737280368804931,275,17,15,1,sqrt,0.7836088814720978,0.004071763678325126,0.8578361232552849,0.0028900886780467696,0.849304839757405,0.0028886516171845295,0.8288838566741059,0.006244431800219041,0.7578978550478277,0.0039141651904962245
96,7c32a2d27116,2026-04-14 18:59:38,True,0.8583582032683829,0.002869994293209854,0.8687002809296371,3.1917105197906492,0.18528327941894532,175,15,17,1,sqrt,0.7824273409530299,0.004532685369053818,0.8583582032683829,0.002869994293209854,0.8490552152383952,0.0030965307590333046,0.8328661310673725,0.005220420623903587,0.7550194886517974,0.004344357311354863
97,fcfe293f8023,2026-04-14 19:00:18,True,0.8570990272337579,0.003136968416428653,0.8874804119042142,5.066645717620849,0.3455002784729004,275,17,2,1,log2,0.7820061786517021,0.004854310573875722,0.8570990272337579,0.003136968416428653,0.8483291294141428,0.0033382062281198913,0.8282602454795827,0.005813889413631322,0.75601913554967,0.004672635588601974
98,a9f4510df8ca,2026-04-14 19:00:46,True,0.8586346301915164,0.00238005466954495,0.8680476602850062,3.250496673583984,0.231181001663208,200,15,17,1,log2,0.7824024781703394,0.003800623389872632,0.8586346301915164,0.00238005466954495,0.8491661574950531,0.002578820759042398,0.8341147393836954,0.004516581754009893,0.7545918418649273,0.003753174245064584
99,7917a6962ada,2026-04-14 19:01:00,True,0.856945521167078,0.002812548012746479,0.8649918578014425,1.2146288394927978,0.08282680511474609,75,12,6,1,sqrt,0.7784350200465228,0.005051598204797451,0.856945521167078,0.002812548012746479,0.8468039575275144,0.003294691955668896,0.8332837926735618,0.00412414919411874,0.7499090981832597,0.005173492360491024
