job_id,config_hash,timestamp,success,mean_score,std_score,mean_train_score,fit_time_mean,score_time_mean,n_estimators,max_depth,learning_rate,subsample,neg_mean_squared_error_mean,neg_mean_squared_error_std,neg_mean_absolute_error_mean,neg_mean_absolute_error_std,neg_root_mean_squared_error_mean,neg_root_mean_squared_error_std
74,8b57a8b4d101,2026-04-14 21:02:51,True,0.8013964742883655,0.00865123547304412,0.8494264508397933,1.552825403213501,0.007622766494750977,25,6,0.17,0.6,-0.2643472566782723,0.011204110526652999,-0.3497887620682344,0.006581770370707302,-0.5140282043224348,0.01105720757359099
75,8532bce95c83,2026-04-14 21:04:20,True,0.7747686294175085,0.008913000211745346,0.999972670521238,16.42691602706909,0.07117948532104493,175,13,0.28,0.5,-0.29974104131986185,0.010045146124917107,-0.36590241458781725,0.005902792563775015,-0.5474090489316372,0.009185557556413107
76,108886a2488e,2026-04-14 21:04:44,True,0.80464004063742,0.008135196156403818,0.9911143098596529,3.5743966102600098,0.01583108901977539,25,15,0.12,0.75,-0.2599960349077132,0.009592675479978538,-0.3353899195713341,0.0054680520856928835,-0.5098096220721888,0.009496533595225001
77,8e37484879ce,2026-04-14 21:05:42,True,0.8381228092672375,0.00899170235596177,0.9531955755420306,10.244019889831543,0.030294418334960938,175,7,0.12,0.55,-0.21538740717174187,0.010218937654554542,-0.304670148215767,0.006543449604283184,-0.4639663657003748,0.011073331500860777
78,9b2029af1dbb,2026-04-14 21:05:58,True,0.8101097667990231,0.008928229838884364,0.9190952491543506,1.811708116531372,0.007770395278930664,25,8,0.28,0.6,-0.2526985411174608,0.010339787317866705,-0.33449860444490553,0.006666110851548361,-0.5025843352035997,0.010369528697901347
79,20222a2466e2,2026-04-14 21:06:22,True,0.7941772111979314,0.007420813810269003,0.9576290110192633,3.124266242980957,0.01928248405456543,25,15,0.08,0.6,-0.27392389607610035,0.008504014697446204,-0.36006908326772213,0.004127523364331047,-0.5233140351212728,0.008143507916833322
80,b67b6f156995,2026-04-14 21:06:52,True,0.8114455432495218,0.010492657940625365,0.8439535594977988,4.279817295074463,0.012263965606689454,150,3,0.17,0.6,-0.2509855915832565,0.01403889178320385,-0.3430046604595293,0.008631480348453858,-0.500785021835181,0.01414049110864732
81,a4be63012867,2026-04-14 21:08:55,True,0.7840257113994908,0.008209581921121421,0.9999998718114511,23.319914960861205,0.05920090675354004,125,15,0.28,0.9,-0.28751953997055635,0.011867422402492077,-0.3447388611858247,0.006951958868977624,-0.5360929706574259,0.011129545464777109
82,6618e928e5a4,2026-04-14 21:09:17,True,0.8136659800786392,0.008330083047435323,0.9744154033413179,2.888626718521118,0.001921367645263672,25,11,0.17,0.8,-0.24803555925854276,0.01119579613911578,-0.3227526276688314,0.005590524067308405,-0.4979034940644064,0.01129910868158785
83,b17225c7fb3a,2026-04-14 21:09:33,True,0.8112386907162656,0.012083193866047934,0.9095477304837505,1.540685510635376,0.008300209045410156,25,8,0.22,0.55,-0.25123459483267635,0.01569463816187134,-0.3316968016287023,0.009426632665916838,-0.5009773694800173,0.016008438448475614
