job_id,config_hash,timestamp,success,mean_score,std_score,mean_train_score,fit_time_mean,score_time_mean,n_estimators,max_depth,learning_rate,subsample,neg_mean_squared_error_mean,neg_mean_squared_error_std,neg_mean_absolute_error_mean,neg_mean_absolute_error_std,neg_root_mean_squared_error_mean,neg_root_mean_squared_error_std
87,a4970393c0c3,2026-04-15 15:30:29,True,0.7999508776683484,0.008495235697990213,0.9999969603334795,16.680129098892213,0.07501063346862794,250,14,0.18,0.5,-0.26640491910576936,0.013923908359846065,-0.33851908887992727,0.007952182705027813,-0.5159682724836636,0.013478163672890484
88,4baa2aec625d,2026-04-15 15:31:29,True,0.8366925581502022,0.006970468593044081,0.9242864632784455,11.878000259399414,0.036747407913208005,300,8,0.02,0.5,-0.21734655163434904,0.008505487703919276,-0.3067701377656924,0.006426614579956035,-0.4661137372978351,0.009194320888123135
89,53372a41815b,2026-04-15 15:33:41,True,0.8296177124378502,0.006279133290142749,0.999154336647797,26.04036703109741,0.05395951271057129,250,10,0.17,0.9,-0.2267828436849225,0.007956242829246105,-0.30772916461147,0.003993168269395626,-0.4761433115944918,0.00838990516949942
90,99cc7d74639a,2026-04-15 15:33:51,True,0.7932289952936562,0.008736015496242889,0.8142317042865844,1.990652322769165,0.006690406799316406,75,3,0.17,0.55,-0.27524378985958114,0.011925098789362544,-0.3619804250750951,0.007266158784668611,-0.5245118865789237,0.01144861113844977
91,2f4a0baeeab8,2026-04-15 15:34:01,True,0.8093889770516194,0.007100987598382652,0.8497737833219976,2.042212629318237,0.0051329612731933595,75,4,0.2,0.55,-0.2537103620560476,0.009158671760029205,-0.34288656101354,0.006728109780397922,-0.5036136234683402,0.009147694416434635
92,55a43ef9d01a,2026-04-15 15:35:26,True,0.8369137743499252,0.007041641598814966,0.9527653213069114,16.737909984588622,0.037201642990112305,275,6,0.13,0.55,-0.2170351956676333,0.008127582526458219,-0.3068071972830528,0.005161192881380164,-0.46578690646578813,0.008817790690665874
93,3b0050308a44,2026-04-15 15:37:57,True,0.8392322942680586,0.006369186972095895,0.966486993667836,29.841205406188966,0.05701494216918945,250,6,0.19,0.95,-0.21394945728415707,0.007144789515985166,-0.3030575517919284,0.006083432364007115,-0.4624815825459395,0.007761642220582503
94,2e0d557ed90f,2026-04-15 15:38:28,True,0.6205175956278575,0.006565493053876407,0.7176765785553237,6.181066513061523,0.02096867561340332,25,12,0.03,0.8,-0.5052015901920688,0.012313283912104244,-0.5440297449150494,0.0052417123432255035,-0.7107227644945195,0.008645358369473916
95,e37f8815c5ef,2026-04-15 15:44:13,True,0.8129525729574499,0.006716916559119099,0.9999905883646365,68.0298846244812,0.18471360206604004,275,12,0.19,0.9,-0.24893990241255887,0.007750866853394104,-0.3206409159167468,0.004001777260866536,-0.4988780856448159,0.007781906959259002
96,bfb1f0ee3e85,2026-04-15 15:47:05,True,0.8359742223162023,0.00699760870025031,0.9327663096521468,34.203078508377075,0.05871915817260742,150,7,0.07,1.0,-0.21826963578222722,0.007629922243355938,-0.3070531031477918,0.0050257631187383914,-0.46712078804722257,0.008234388645732999
97,c2e1128af5aa,2026-04-15 15:49:58,True,0.8452264031351824,0.005607485840956843,0.9805910243071274,34.24915771484375,0.07255334854125976,300,8,0.08,0.7,-0.20601791547836087,0.007434881930463777,-0.29422786210794094,0.004986899430867559,-0.4538172831209965,0.00823340871317548
98,ba3cc9a6bc0e,2026-04-15 15:51:16,True,0.8365928661174022,0.00805890644956352,0.9308748691528572,15.488689947128297,0.022125864028930665,175,5,0.22,1.0,-0.2175004555832845,0.010563332554619729,-0.3076080148471414,0.00673823112268999,-0.4662310766030714,0.011359524322146963
99,edd0191813a4,2026-04-15 15:52:32,True,0.8328183514303629,0.008988492148471569,0.9842310047823883,15.006866502761842,0.05093088150024414,125,10,0.11,0.55,-0.22244219687528086,0.009993138061317918,-0.3064926105759581,0.003923144082568047,-0.4715183501985356,0.01061330774697541
